"Notes"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	"Crude Rate"
	"65-74 years"	"65-74"	"1999"	"1999"	"Chronic lower respiratory diseases"	"J40-J47"	32644	18418909	177.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Lung diseases due to external agents"	"J60-J70"	2049	18418909	11.1
	"65-74 years"	"65-74"	"1999"	"1999"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	3407	18418909	18.5
	"65-74 years"	"65-74"	"1999"	"1999"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	181	18418909	1.0
	"65-74 years"	"65-74"	"1999"	"1999"	"Other diseases of pleura"	"J90-J94"	199	18418909	1.1
	"65-74 years"	"65-74"	"1999"	"1999"	"Other diseases of the respiratory system"	"J96-J98"	1511	18418909	8.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	20	18418909	0.1
	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	1249	18418909	6.8
	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of appendix"	"K35-K38"	69	18418909	0.4
	"65-74 years"	"65-74"	"1999"	"1999"	"Hernia"	"K40-K46"	215	18418909	1.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Noninfective enteritis and colitis"	"K50-K52"	359	18418909	1.9
	"65-74 years"	"65-74"	"1999"	"1999"	"Other diseases of intestines"	"K55-K63"	3668	18418909	19.9
	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of peritoneum"	"K65-K66"	399	18418909	2.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of liver"	"K70-K76"	7265	18418909	39.4
	"65-74 years"	"65-74"	"1999"	"1999"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	1302	18418909	7.1
	"65-74 years"	"65-74"	"1999"	"1999"	"Other diseases of the digestive system"	"K90-K92"	1138	18418909	6.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	162	18418909	0.9
	"65-74 years"	"65-74"	"1999"	"1999"	"Bullous disorders"	"L10-L13"	14	18418909	0.1 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Dermatitis and eczema"	"L20-L30"	5	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Papulosquamous disorders"	"L40-L44"	7	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Urticaria and erythema"	"L50-L53"	19	18418909	0.1 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Disorders of skin appendages"	"L60-L75"	2	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	320	18418909	1.7
	"65-74 years"	"65-74"	"1999"	"1999"	"Arthropathies"	"M00-M25"	794	18418909	4.3
	"65-74 years"	"65-74"	"1999"	"1999"	"Systemic connective tissue disorders"	"M30-M35"	977	18418909	5.3
	"65-74 years"	"65-74"	"1999"	"1999"	"Dorsopathies"	"M40-M54"	139	18418909	0.8
	"65-74 years"	"65-74"	"1999"	"1999"	"Soft tissue disorders"	"M60-M79"	180	18418909	1.0
	"65-74 years"	"65-74"	"1999"	"1999"	"Osteopathies and chondropathies"	"M80-M94"	252	18418909	1.4
	"65-74 years"	"65-74"	"1999"	"1999"	"Glomerular diseases"	"N00-N07"	128	18418909	0.7
	"65-74 years"	"65-74"	"1999"	"1999"	"Renal tubulo-interstitial diseases"	"N10-N15"	191	18418909	1.0
	"65-74 years"	"65-74"	"1999"	"1999"	"Renal failure"	"N17-N19"	6697	18418909	36.4
	"65-74 years"	"65-74"	"1999"	"1999"	"Urolithiasis"	"N20-N23"	40	18418909	0.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Other disorders of kidney and ureter"	"N25-N28"	128	18418909	0.7
	"65-74 years"	"65-74"	"1999"	"1999"	"Other diseases of urinary system"	"N30-N39"	1557	18418909	8.5
	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of male genital organs"	"N40-N50"	82	18418909	0.4
	"65-74 years"	"65-74"	"1999"	"1999"	"Disorders of breast"	"N60-N64"	3	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	15	18418909	0.1 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Noninflammatory disorders of female genital tract"	"N80-N98"	23	18418909	0.1
	"65-74 years"	"65-74"	"1999"	"1999"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	1	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Infections specific to the perinatal period"	"P35-P39"	1	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Congenital malformations of the nervous system"	"Q00-Q07"	11	18418909	0.1 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Congenital malformations of the circulatory system"	"Q20-Q28"	259	18418909	1.4
	"65-74 years"	"65-74"	"1999"	"1999"	"Congenital malformations of the respiratory system"	"Q30-Q34"	4	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Other congenital malformations of the digestive system"	"Q38-Q45"	8	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Congenital malformations of the urinary system"	"Q60-Q64"	83	18418909	0.5
	"65-74 years"	"65-74"	"1999"	"1999"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	11	18418909	0.1 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Other congenital malformations"	"Q80-Q89"	48	18418909	0.3
	"65-74 years"	"65-74"	"1999"	"1999"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	45	18418909	0.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	461	18418909	2.5
	"65-74 years"	"65-74"	"1999"	"1999"	"Symptoms and signs involving the digestive system and abdomen"	"R10-R19"	38	18418909	0.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Symptoms and signs involving the skin and subcutaneous tissue"	"R20-R23"	1	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Symptoms and signs involving the nervous and musculoskeletal systems"	"R25-R29"	13	18418909	0.1 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Symptoms and signs involving cognition, perception, emotional state and behaviour"	"R40-R46"	2	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"General symptoms and signs"	"R50-R68"	483	18418909	2.6
	"65-74 years"	"65-74"	"1999"	"1999"	"Abnormal findings on examination of blood, without diagnosis"	"R70-R79"	1	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Abnormal findings on diagnostic imaging and in function studies, without diagnosis"	"R90-R94"	13	18418909	0.1 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Ill-defined and unknown causes of mortality"	"R95-R99"	1686	18418909	9.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Transport accidents"	"V01-V99"	3538	18418909	19.2
	"65-74 years"	"65-74"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	4523	18418909	24.6
	"65-74 years"	"65-74"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	2470	18418909	13.4
	"65-74 years"	"65-74"	"1999"	"1999"	"Assault"	"X85-Y09"	468	18418909	2.5
	"65-74 years"	"65-74"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	113	18418909	0.6
	"65-74 years"	"65-74"	"1999"	"1999"	"Legal intervention and operations of war"	"Y35-Y36"	2	18418909	0.0 (Unreliable)
	"65-74 years"	"65-74"	"1999"	"1999"	"Complications of medical and surgical care"	"Y40-Y84"	570	18418909	3.1
	"65-74 years"	"65-74"	"1999"	"1999"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	178	18418909	1.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Intestinal infectious diseases"	"A00-A09"	231	18390986	1.3
	"65-74 years"	"65-74"	"2000"	"2000"	"Tuberculosis"	"A16-A19"	155	18390986	0.8
	"65-74 years"	"65-74"	"2000"	"2000"	"Certain zoonotic bacterial diseases"	"A20-A28"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Other bacterial diseases"	"A30-A49"	5948	18390986	32.3
	"65-74 years"	"65-74"	"2000"	"2000"	"Infections with a predominantly sexual mode of transmission"	"A50-A64"	10	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Other spirochaetal diseases"	"A65-A69"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Rickettsioses"	"A75-A79"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Viral infections of the central nervous system"	"A80-A89"	107	18390986	0.6
	"65-74 years"	"65-74"	"2000"	"2000"	"Viral infections characterized by skin and mucous membrane lesions"	"B00-B09"	38	18390986	0.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Viral hepatitis"	"B15-B19"	845	18390986	4.6
	"65-74 years"	"65-74"	"2000"	"2000"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	397	18390986	2.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Other viral diseases"	"B25-B34"	77	18390986	0.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Mycoses"	"B35-B49"	273	18390986	1.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Protozoal diseases"	"B50-B64"	45	18390986	0.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Helminthiases"	"B65-B83"	7	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	270	18390986	1.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Other infectious diseases"	"B99-B99"	14	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Malignant neoplasms"	"C00-C97"	150131	18390986	816.3
	"65-74 years"	"65-74"	"2000"	"2000"	"In situ neoplasms"	"D00-D09"	7	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Benign neoplasms"	"D10-D36"	280	18390986	1.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	2259	18390986	12.3
	"65-74 years"	"65-74"	"2000"	"2000"	"Nutritional anaemias"	"D50-D53"	18	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Haemolytic anaemias"	"D55-D59"	65	18390986	0.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Aplastic and other anaemias"	"D60-D64"	432	18390986	2.3
	"65-74 years"	"65-74"	"2000"	"2000"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	539	18390986	2.9
	"65-74 years"	"65-74"	"2000"	"2000"	"Other diseases of blood and blood-forming organs"	"D70-D76"	166	18390986	0.9
	"65-74 years"	"65-74"	"2000"	"2000"	"Certain disorders involving the immune mechanism"	"D80-D89"	172	18390986	0.9
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of thyroid gland"	"E00-E07"	162	18390986	0.9
	"65-74 years"	"65-74"	"2000"	"2000"	"Diabetes mellitus"	"E10-E14"	16674	18390986	90.7
	"65-74 years"	"65-74"	"2000"	"2000"	"Other disorders of glucose regulation and pancreatic internal secretion"	"E15-E16"	32	18390986	0.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of other endocrine glands"	"E20-E34"	107	18390986	0.6
	"65-74 years"	"65-74"	"2000"	"2000"	"Malnutrition"	"E40-E46"	423	18390986	2.3
	"65-74 years"	"65-74"	"2000"	"2000"	"Other nutritional deficiencies"	"E50-E64"	37	18390986	0.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Obesity and other hyperalimentation"	"E65-E68"	447	18390986	2.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Metabolic disorders"	"E70-E88"	2322	18390986	12.6
	"65-74 years"	"65-74"	"2000"	"2000"	"Organic, including symptomatic, mental disorders"	"F01-F09"	1858	18390986	10.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	1004	18390986	5.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Schizophrenia, schizotypal and delusional disorders"	"F20-F29"	94	18390986	0.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Mood [affective] disorders"	"F30-F39"	72	18390986	0.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Neurotic, stress-related and somatoform disorders"	"F40-F48"	11	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	21	18390986	0.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of adult personality and behaviour"	"F60-F69"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Mental retardation"	"F70-F79"	50	18390986	0.3
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of psychological development"	"F80-F89"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Behavioural and emotional disorders with onset usually occurring in childhood and adolescence"	"F90-F98"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Unspecified mental disorder"	"F99-F99"	2	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Inflammatory diseases of the central nervous system"	"G00-G09"	225	18390986	1.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	1873	18390986	10.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Extrapyramidal and movement disorders"	"G20-G25"	2177	18390986	11.8
	"65-74 years"	"65-74"	"2000"	"2000"	"Other degenerative diseases of the nervous system"	"G30-G31"	3700	18390986	20.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Demyelinating diseases of the central nervous system"	"G35-G37"	579	18390986	3.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Episodic and paroxysmal disorders"	"G40-G47"	257	18390986	1.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Nerve, nerve root and plexus disorders"	"G50-G58"	17	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	127	18390986	0.7
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of myoneural junction and muscle"	"G70-G72"	237	18390986	1.3
	"65-74 years"	"65-74"	"2000"	"2000"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	277	18390986	1.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Other disorders of the nervous system"	"G90-G98"	1408	18390986	7.7
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of sclera, cornea, iris and ciliary body"	"H15-H21"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Glaucoma"	"H40-H40"	2	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of optic nerve and visual pathways"	"H46-H47"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of ocular muscles, binocular movement, accommodation and refraction"	"H49-H52"	4	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Visual disturbances and blindness"	"H53-H54"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of external ear"	"H60-H61"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of middle ear and mastoid"	"H65-H74"	8	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Acute rheumatic fever"	"I00-I02"	7	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Chronic rheumatic heart diseases"	"I05-I09"	812	18390986	4.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Hypertensive diseases"	"I10-I15"	6806	18390986	37.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Ischaemic heart diseases"	"I20-I25"	92885	18390986	505.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	2662	18390986	14.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Other forms of heart disease"	"I30-I51"	22017	18390986	119.7
	"65-74 years"	"65-74"	"2000"	"2000"	"Cerebrovascular diseases"	"I60-I69"	23649	18390986	128.6
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	7349	18390986	40.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	701	18390986	3.8
	"65-74 years"	"65-74"	"2000"	"2000"	"Other and unspecified disorders of the circulatory system"	"I95-I99"	94	18390986	0.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Acute upper respiratory infections"	"J00-J06"	24	18390986	0.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Influenza and pneumonia"	"J09-J18"	7189	18390986	39.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Other acute lower respiratory infections"	"J20-J22"	43	18390986	0.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Other diseases of upper respiratory tract"	"J30-J39"	79	18390986	0.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Chronic lower respiratory diseases"	"J40-J47"	31157	18390986	169.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Lung diseases due to external agents"	"J60-J70"	2200	18390986	12.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	3584	18390986	19.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	154	18390986	0.8
	"65-74 years"	"65-74"	"2000"	"2000"	"Other diseases of pleura"	"J90-J94"	196	18390986	1.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Other diseases of the respiratory system"	"J96-J98"	1391	18390986	7.6
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	12	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	1168	18390986	6.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of appendix"	"K35-K38"	71	18390986	0.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Hernia"	"K40-K46"	210	18390986	1.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Noninfective enteritis and colitis"	"K50-K52"	355	18390986	1.9
	"65-74 years"	"65-74"	"2000"	"2000"	"Other diseases of intestines"	"K55-K63"	3559	18390986	19.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of peritoneum"	"K65-K66"	373	18390986	2.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of liver"	"K70-K76"	6979	18390986	37.9
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	1291	18390986	7.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Other diseases of the digestive system"	"K90-K92"	1084	18390986	5.9
	"65-74 years"	"65-74"	"2000"	"2000"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	189	18390986	1.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Bullous disorders"	"L10-L13"	12	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Dermatitis and eczema"	"L20-L30"	7	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Papulosquamous disorders"	"L40-L44"	14	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Urticaria and erythema"	"L50-L53"	26	18390986	0.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of skin appendages"	"L60-L75"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	298	18390986	1.6
	"65-74 years"	"65-74"	"2000"	"2000"	"Arthropathies"	"M00-M25"	818	18390986	4.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Systemic connective tissue disorders"	"M30-M35"	912	18390986	5.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Dorsopathies"	"M40-M54"	141	18390986	0.8
	"65-74 years"	"65-74"	"2000"	"2000"	"Soft tissue disorders"	"M60-M79"	188	18390986	1.0
	"65-74 years"	"65-74"	"2000"	"2000"	"Osteopathies and chondropathies"	"M80-M94"	266	18390986	1.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Glomerular diseases"	"N00-N07"	126	18390986	0.7
	"65-74 years"	"65-74"	"2000"	"2000"	"Renal tubulo-interstitial diseases"	"N10-N15"	158	18390986	0.9
	"65-74 years"	"65-74"	"2000"	"2000"	"Renal failure"	"N17-N19"	6848	18390986	37.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Urolithiasis"	"N20-N23"	37	18390986	0.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Other disorders of kidney and ureter"	"N25-N28"	134	18390986	0.7
	"65-74 years"	"65-74"	"2000"	"2000"	"Other diseases of urinary system"	"N30-N39"	1409	18390986	7.7
	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of male genital organs"	"N40-N50"	72	18390986	0.4
	"65-74 years"	"65-74"	"2000"	"2000"	"Disorders of breast"	"N60-N64"	4	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	21	18390986	0.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Noninflammatory disorders of female genital tract"	"N80-N98"	27	18390986	0.1
	"65-74 years"	"65-74"	"2000"	"2000"	"Congenital malformations of the nervous system"	"Q00-Q07"	16	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Congenital malformations of the circulatory system"	"Q20-Q28"	215	18390986	1.2
	"65-74 years"	"65-74"	"2000"	"2000"	"Congenital malformations of the respiratory system"	"Q30-Q34"	7	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Cleft lip and cleft palate"	"Q35-Q37"	1	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Other congenital malformations of the digestive system"	"Q38-Q45"	16	18390986	0.1 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Congenital malformations of genital organs"	"Q50-Q56"	2	18390986	0.0 (Unreliable)
	"65-74 years"	"65-74"	"2000"	"2000"	"Congenital malformations of the urinary system"	"Q60-Q64"	86	18390986	0.5
	"65-74 years"	"65-74"	"2000"	"2000"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	8	18390986	0.0 (Unreliable)
